Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,NA_Cumulative_Sales
5420.0,NHL 09,PS3,2008.0,Sports,Electronic Arts,0.29,0.02,0.0,0.03,0.34,,
5420.0,NHL 09,PS3,2008.0,Sports,Electronic Arts,0.29,0.02,0.0,0.03,0.34,00s,
5516.0,Cabela's Dangerous Hunts 2011,PS3,2010.0,Sports,Activision,0.26,0.04,0.0,0.03,0.33,10s,
5482.0,NCAA Basketball 10,PS3,2009.0,Sports,Electronic Arts,0.31,0.0,0.0,0.03,0.33,00s,
5482.0,NCAA Basketball 10,PS3,2009.0,Sports,Electronic Arts,0.31,0.0,0.0,0.03,0.33,,
5509.0,FIFA Street 3,PS3,2008.0,Sports,Electronic Arts,0.08,0.18,0.0,0.06,0.33,00s,
5486.0,Rugby World Cup 2011,PS3,2011.0,Sports,505 Games,0.0,0.25,0.0,0.08,0.33,10s,
5486.0,Rugby World Cup 2011,PS3,2011.0,Sports,505 Games,0.0,0.25,0.0,0.08,0.33,,
5516.0,Cabela's Dangerous Hunts 2011,PS3,2010.0,Sports,Activision,0.26,0.04,0.0,0.03,0.33,,
5509.0,FIFA Street 3,PS3,2008.0,Sports,Electronic Arts,0.08,0.18,0.0,0.06,0.33,,
5781.0,Major League Baseball 2K8,PS3,2008.0,Sports,Bethesda Softworks,0.28,0.0,0.0,0.02,0.31,00s,
5730.0,MLB 07: The Show,PS3,2007.0,Sports,Sony Computer Entertainment,0.29,0.0,0.0,0.02,0.31,00s,
5781.0,Major League Baseball 2K8,PS3,2008.0,Sports,Bethesda Softworks,0.28,0.0,0.0,0.02,0.31,,
5730.0,MLB 07: The Show,PS3,2007.0,Sports,Sony Computer Entertainment,0.29,0.0,0.0,0.02,0.31,,
6132.0,Tony Hawk: Shred,PS3,2010.0,Sports,Activision,0.18,0.07,0.0,0.04,0.28,10s,
6113.0,Hot Shots Golf: World Invitational,PS3,2012.0,Sports,Sony Computer Entertainment,0.0,0.0,0.28,0.0,0.28,10s,
6132.0,Tony Hawk: Shred,PS3,2010.0,Sports,Activision,0.18,0.07,0.0,0.04,0.28,,
6113.0,Hot Shots Golf: World Invitational,PS3,2012.0,Sports,Sony Computer Entertainment,0.0,0.0,0.28,0.0,0.28,,
6271.0,Rapala Pro Bass Fishing 2010,PS3,2010.0,Sports,Activision,0.18,0.06,0.0,0.03,0.27,10s,
6271.0,Rapala Pro Bass Fishing 2010,PS3,2010.0,Sports,Activision,0.18,0.06,0.0,0.03,0.27,,
6426.0,Jikkyou Powerful Pro Yakyuu 2010,PS3,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27,,
6426.0,Jikkyou Powerful Pro Yakyuu 2010,PS3,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27,10s,
6487.0,Jikkyou Powerful Pro Yakyuu 2013,PS3,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26,10s,
6442.0,NBA 07,PS3,2006.0,Sports,Sony Computer Entertainment,0.24,0.0,0.01,0.02,0.26,,
6442.0,NBA 07,PS3,2006.0,Sports,Sony Computer Entertainment,0.24,0.0,0.01,0.02,0.26,00s,
6508.0,Jikkyou Powerful Pro Yakyuu 2011,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26,,
6508.0,Jikkyou Powerful Pro Yakyuu 2011,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26,10s,
6487.0,Jikkyou Powerful Pro Yakyuu 2013,PS3,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26,,
6760.0,Major League Baseball 2K7,PS3,2007.0,Sports,Spike,0.23,0.0,0.0,0.02,0.25,00s,
6760.0,Major League Baseball 2K7,PS3,2007.0,Sports,Spike,0.23,0.0,0.0,0.02,0.25,,
6855.0,Grand Slam Tennis 2,PS3,2012.0,Sports,Electronic Arts,0.09,0.11,0.0,0.04,0.24,10s,
6855.0,Grand Slam Tennis 2,PS3,2012.0,Sports,Electronic Arts,0.09,0.11,0.0,0.04,0.24,,
6819.0,Pure Futbol,PS3,2010.0,Sports,Ubisoft,0.06,0.13,0.0,0.05,0.24,,
6819.0,Pure Futbol,PS3,2010.0,Sports,Ubisoft,0.06,0.13,0.0,0.05,0.24,10s,
7094.0,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS3,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.23,0.0,0.23,10s,
6985.0,Cabela's Big Game Hunter 2012,PS3,2011.0,Sports,Activision,0.17,0.03,0.0,0.03,0.23,10s,
7057.0,Cabela's Outdoor Adventures (2009),PS3,2009.0,Sports,Activision Value,0.21,0.0,0.0,0.02,0.23,,
7057.0,Cabela's Outdoor Adventures (2009),PS3,2009.0,Sports,Activision Value,0.21,0.0,0.0,0.02,0.23,00s,
7094.0,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS3,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.23,0.0,0.23,,
6985.0,Cabela's Big Game Hunter 2012,PS3,2011.0,Sports,Activision,0.17,0.03,0.0,0.03,0.23,,
7392.0,Champion Jockey: G1 Jockey & Gallop Racer,PS3,2011.0,Sports,Tecmo Koei,0.06,0.05,0.08,0.02,0.21,,
7473.0,Pro Yaky? Spirits 2010,PS3,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.21,0.0,0.21,10s,
7392.0,Champion Jockey: G1 Jockey & Gallop Racer,PS3,2011.0,Sports,Tecmo Koei,0.06,0.05,0.08,0.02,0.21,10s,
7473.0,Pro Yaky? Spirits 2010,PS3,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.21,0.0,0.21,,
7526.0,Major League Baseball 2K11,PS3,2011.0,Sports,Take-Two Interactive,0.15,0.03,0.0,0.02,0.2,,
7567.0,International Cricket 2010,PS3,2010.0,Sports,Codemasters,0.0,0.15,0.0,0.05,0.2,,
7642.0,UFC Personal Trainer: The Ultimate Fitness System,PS3,2011.0,Sports,THQ,0.08,0.09,0.0,0.04,0.2,,
7567.0,International Cricket 2010,PS3,2010.0,Sports,Codemasters,0.0,0.15,0.0,0.05,0.2,10s,
7526.0,Major League Baseball 2K11,PS3,2011.0,Sports,Take-Two Interactive,0.15,0.03,0.0,0.02,0.2,10s,
7651.0,Pro Yaky? Spirits 2013,PS3,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,10s,
7651.0,Pro Yaky? Spirits 2013,PS3,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.2,0.0,0.2,,
7642.0,UFC Personal Trainer: The Ultimate Fitness System,PS3,2011.0,Sports,THQ,0.08,0.09,0.0,0.04,0.2,10s,
7892.0,Shaun White Skateboarding,PS3,2010.0,Sports,Ubisoft,0.11,0.05,0.0,0.03,0.19,,
7895.0,Cabela's Survival: Shadows of Katmai,PS3,2011.0,Sports,Activision,0.11,0.05,0.0,0.03,0.19,,
7952.0,Pro Yaky? Spirits 2012,PS3,2012.0,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,10s,
7892.0,Shaun White Skateboarding,PS3,2010.0,Sports,Ubisoft,0.11,0.05,0.0,0.03,0.19,10s,
7895.0,Cabela's Survival: Shadows of Katmai,PS3,2011.0,Sports,Activision,0.11,0.05,0.0,0.03,0.19,10s,
7891.0,Brunswick Pro Bowling,PS3,2010.0,Sports,505 Games,0.1,0.06,0.0,0.03,0.19,10s,
7952.0,Pro Yaky? Spirits 2012,PS3,2012.0,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,,
7808.0,Major League Baseball 2K12,PS3,2012.0,Sports,Take-Two Interactive,0.18,0.0,0.0,0.01,0.19,,
7808.0,Major League Baseball 2K12,PS3,2012.0,Sports,Take-Two Interactive,0.18,0.0,0.0,0.01,0.19,10s,
7891.0,Brunswick Pro Bowling,PS3,2010.0,Sports,505 Games,0.1,0.06,0.0,0.03,0.19,,
7999.0,Major League Baseball 2K10,PS3,2010.0,Sports,Take-Two Interactive,0.17,0.0,0.0,0.01,0.18,,
8084.0,Pro Yaky? Spirits 2011,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18,10s,
7999.0,Major League Baseball 2K10,PS3,2010.0,Sports,Take-Two Interactive,0.17,0.0,0.0,0.01,0.18,10s,
8165.0,College Hoops 2K7,PS3,2007.0,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,00s,
8165.0,College Hoops 2K7,PS3,2007.0,Sports,Take-Two Interactive,0.16,0.0,0.0,0.01,0.18,,
8084.0,Pro Yaky? Spirits 2011,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.18,0.0,0.18,,
8449.0,Jikkyou Powerful Pro Yakyuu 2014,PS3,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,10s,
8211.0,Ashes Cricket 2009,PS3,2009.0,Sports,Codemasters,0.0,0.16,0.0,0.02,0.17,00s,
8243.0,Major League Baseball 2K9,PS3,2009.0,Sports,Spike,0.16,0.0,0.0,0.01,0.17,00s,
8243.0,Major League Baseball 2K9,PS3,2009.0,Sports,Spike,0.16,0.0,0.0,0.01,0.17,,
8457.0,NCAA Basketball 09,PS3,2008.0,Sports,Electronic Arts,0.15,0.0,0.0,0.01,0.17,,
8211.0,Ashes Cricket 2009,PS3,2009.0,Sports,Codemasters,0.0,0.16,0.0,0.02,0.17,,
8449.0,Jikkyou Powerful Pro Yakyuu 2014,PS3,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.17,0.0,0.17,,
8457.0,NCAA Basketball 09,PS3,2008.0,Sports,Electronic Arts,0.15,0.0,0.0,0.01,0.17,00s,
8241.0,Rapala Fishing Frenzy 2009,PS3,2008.0,Sports,Activision,0.16,0.0,0.0,0.01,0.17,00s,
8241.0,Rapala Fishing Frenzy 2009,PS3,2008.0,Sports,Activision,0.16,0.0,0.0,0.01,0.17,,
8556.0,The BIGS,PS3,2007.0,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.16,00s,
8642.0,Blitz: The League II,PS3,2008.0,Sports,Midway Games,0.11,0.03,0.0,0.02,0.16,,
8609.0,MotionSports: Adrenaline,PS3,2011.0,Sports,Ubisoft,0.08,0.06,0.0,0.03,0.16,,
8642.0,Blitz: The League II,PS3,2008.0,Sports,Midway Games,0.11,0.03,0.0,0.02,0.16,00s,
8609.0,MotionSports: Adrenaline,PS3,2011.0,Sports,Ubisoft,0.08,0.06,0.0,0.03,0.16,10s,
8556.0,The BIGS,PS3,2007.0,Sports,Take-Two Interactive,0.15,0.0,0.0,0.01,0.16,,
8843.0,NBA 09: The Inside,PS3,2008.0,Sports,Sony Computer Entertainment,0.14,0.0,0.0,0.01,0.15,,
8843.0,NBA 09: The Inside,PS3,2008.0,Sports,Sony Computer Entertainment,0.14,0.0,0.0,0.01,0.15,00s,
8883.0,Pro Yaky? Spirits 6,PS3,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15,00s,
8745.0,NHL 2K10,PS3,2009.0,Sports,Take-Two Interactive,0.13,0.01,0.0,0.01,0.15,00s,
8823.0,NBA Street Homecourt,PS3,2007.0,Sports,Electronic Arts,0.12,0.02,0.0,0.02,0.15,00s,
8883.0,Pro Yaky? Spirits 6,PS3,2009.0,Sports,Konami Digital Entertainment,0.0,0.0,0.15,0.0,0.15,,
8740.0,All-Pro Football 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15,00s,
8963.0,High Velocity Bowling,PS3,2010.0,Sports,Sony Computer Entertainment,0.13,0.0,0.0,0.01,0.15,10s,
8893.0,Major League Baseball 2K13,PS3,2013.0,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15,10s,
8963.0,High Velocity Bowling,PS3,2010.0,Sports,Sony Computer Entertainment,0.13,0.0,0.0,0.01,0.15,,
8823.0,NBA Street Homecourt,PS3,2007.0,Sports,Electronic Arts,0.12,0.02,0.0,0.02,0.15,,
8745.0,NHL 2K10,PS3,2009.0,Sports,Take-Two Interactive,0.13,0.01,0.0,0.01,0.15,,
8740.0,All-Pro Football 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15,,
8893.0,Major League Baseball 2K13,PS3,2013.0,Sports,Take-Two Interactive,0.14,0.0,0.0,0.01,0.15,,
9216.0,College Hoops 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14,,
9147.0,My Fitness Coach: Club,PS3,2011.0,Sports,Ubisoft,0.0,0.1,0.0,0.04,0.14,10s,
9147.0,My Fitness Coach: Club,PS3,2011.0,Sports,Ubisoft,0.0,0.1,0.0,0.04,0.14,,
9193.0,Pro Yaky? Spirits 2014,PS3,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,,
9129.0,NFL Head Coach 09,PS3,2008.0,Sports,Electronic Arts,0.13,0.0,0.0,0.01,0.14,,
9216.0,College Hoops 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.13,0.0,0.0,0.01,0.14,00s,
9129.0,NFL Head Coach 09,PS3,2008.0,Sports,Electronic Arts,0.13,0.0,0.0,0.01,0.14,00s,
9193.0,Pro Yaky? Spirits 2014,PS3,2014.0,Sports,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,10s,
9559.0,Cabela's Dangerous Hunts 2009,PS3,2008.0,Sports,Activision Value,0.12,0.0,0.0,0.01,0.13,00s,
9358.0,NHL 2K9,PS3,2008.0,Sports,Take-Two Interactive,0.11,0.01,0.0,0.01,0.13,00s,
9451.0,NBA 08,PS3,2007.0,Sports,Sony Computer Entertainment,0.12,0.0,0.0,0.01,0.13,00s,
9471.0,NBA Ballers: Chosen One,PS3,2008.0,Sports,Midway Games,0.12,0.0,0.0,0.01,0.13,00s,
9609.0,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,2013.0,Sports,Sega,0.0,0.0,0.13,0.0,0.13,10s,
9395.0,Rugby 15,PS3,2015.0,Sports,Bigben Interactive,0.02,0.09,0.0,0.02,0.13,10s,
9446.0,The BIGS 2,PS3,2009.0,Sports,Take-Two Interactive,0.12,0.0,0.0,0.01,0.13,00s,
9600.0,Fit in Six,PS3,2011.0,Sports,Ubisoft,0.12,0.0,0.0,0.01,0.13,,
9358.0,NHL 2K9,PS3,2008.0,Sports,Take-Two Interactive,0.11,0.01,0.0,0.01,0.13,,
9559.0,Cabela's Dangerous Hunts 2009,PS3,2008.0,Sports,Activision Value,0.12,0.0,0.0,0.01,0.13,,
9395.0,Rugby 15,PS3,2015.0,Sports,Bigben Interactive,0.02,0.09,0.0,0.02,0.13,,
9609.0,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,2013.0,Sports,Sega,0.0,0.0,0.13,0.0,0.13,,
9471.0,NBA Ballers: Chosen One,PS3,2008.0,Sports,Midway Games,0.12,0.0,0.0,0.01,0.13,,
9451.0,NBA 08,PS3,2007.0,Sports,Sony Computer Entertainment,0.12,0.0,0.0,0.01,0.13,,
9446.0,The BIGS 2,PS3,2009.0,Sports,Take-Two Interactive,0.12,0.0,0.0,0.01,0.13,,
9600.0,Fit in Six,PS3,2011.0,Sports,Ubisoft,0.12,0.0,0.0,0.01,0.13,10s,
9941.0,NFL Tour,PS3,2008.0,Sports,Electronic Arts,0.1,0.01,0.0,0.01,0.12,,
9681.0,After Hours Athletes,PS3,2011.0,Sports,Sony Computer Entertainment,0.0,0.1,0.0,0.03,0.12,10s,
9941.0,NFL Tour,PS3,2008.0,Sports,Electronic Arts,0.1,0.01,0.0,0.01,0.12,00s,
9672.0,NHL 2K7,PS3,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,,
9672.0,NHL 2K7,PS3,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,00s,
9681.0,After Hours Athletes,PS3,2011.0,Sports,Sony Computer Entertainment,0.0,0.1,0.0,0.03,0.12,,
9756.0,WRC 5: FIA World Rally Championship,PS3,2015.0,Sports,Bigben Interactive,0.02,0.09,0.0,0.02,0.12,,
9756.0,WRC 5: FIA World Rally Championship,PS3,2015.0,Sports,Bigben Interactive,0.02,0.09,0.0,0.02,0.12,10s,
10042.0,UEFA Euro 2016,PS3,2016.0,Sports,Konami Digital Entertainment,0.0,0.08,0.02,0.01,0.11,,
10158.0,Jikkyou Powerful Pro Baseball 2016,PS3,2016.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,10s,
10120.0,Pro Yaky? Spirits 5,PS3,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,00s,
10016.0,Cabela's North American Adventures,PS3,2010.0,Sports,Activision,0.11,0.0,0.0,0.01,0.11,,
10119.0,John Daly's ProStroke Golf,PS3,2010.0,Sports,O-Games,0.09,0.02,0.0,0.01,0.11,,
10120.0,Pro Yaky? Spirits 5,PS3,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,
10158.0,Jikkyou Powerful Pro Baseball 2016,PS3,2016.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11,,
10042.0,UEFA Euro 2016,PS3,2016.0,Sports,Konami Digital Entertainment,0.0,0.08,0.02,0.01,0.11,10s,
10119.0,John Daly's ProStroke Golf,PS3,2010.0,Sports,O-Games,0.09,0.02,0.0,0.01,0.11,10s,
10070.0,PDC World Championship Darts: Pro Tour,PS3,2010.0,Sports,O-Games,0.0,0.09,0.0,0.03,0.11,10s,
10016.0,Cabela's North American Adventures,PS3,2010.0,Sports,Activision,0.11,0.0,0.0,0.01,0.11,10s,
10070.0,PDC World Championship Darts: Pro Tour,PS3,2010.0,Sports,O-Games,0.0,0.09,0.0,0.03,0.11,,
10570.0,World Snooker Championship 2007,PS3,2007.0,Sports,Sega,0.0,0.1,0.0,0.0,0.1,00s,
10570.0,World Snooker Championship 2007,PS3,2007.0,Sports,Sega,0.0,0.1,0.0,0.0,0.1,,
11058.0,Winter Stars,PS3,2011.0,Sports,Deep Silver,0.01,0.06,0.0,0.02,0.09,10s,
10941.0,WSC Real 11: World Snooker Championship,PS3,2011.0,Sports,Koch Media,0.0,0.07,0.0,0.02,0.09,10s,
10945.0,NCAA March Madness 08,PS3,2007.0,Sports,Electronic Arts,0.08,0.0,0.0,0.01,0.09,00s,
10951.0,NHL 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.08,0.01,0.0,0.01,0.09,00s,
10951.0,NHL 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.08,0.01,0.0,0.01,0.09,,
10941.0,WSC Real 11: World Snooker Championship,PS3,2011.0,Sports,Koch Media,0.0,0.07,0.0,0.02,0.09,,
11058.0,Winter Stars,PS3,2011.0,Sports,Deep Silver,0.01,0.06,0.0,0.02,0.09,,
10945.0,NCAA March Madness 08,PS3,2007.0,Sports,Electronic Arts,0.08,0.0,0.0,0.01,0.09,,
11547.0,Little League World Series Baseball 2010,PS3,2010.0,Sports,Activision,0.07,0.0,0.0,0.01,0.08,,
11364.0,Deadliest Catch: Sea of Chaos,PS3,2010.0,Sports,Crave Entertainment,0.08,0.0,0.0,0.01,0.08,10s,
11364.0,Deadliest Catch: Sea of Chaos,PS3,2010.0,Sports,Crave Entertainment,0.08,0.0,0.0,0.01,0.08,,
11706.0,Madden NFL 17,PS3,2016.0,Sports,Electronic Arts,0.05,0.01,0.0,0.01,0.08,10s,
11623.0,MLB Front Office Manager,PS3,2009.0,Sports,Take-Two Interactive,0.07,0.0,0.0,0.01,0.08,00s,
11706.0,Madden NFL 17,PS3,2016.0,Sports,Electronic Arts,0.05,0.01,0.0,0.01,0.08,,
11547.0,Little League World Series Baseball 2010,PS3,2010.0,Sports,Activision,0.07,0.0,0.0,0.01,0.08,10s,
11623.0,MLB Front Office Manager,PS3,2009.0,Sports,Take-Two Interactive,0.07,0.0,0.0,0.01,0.08,,
11873.0,Rugby World Cup 2015,PS3,2015.0,Sports,Ubisoft,0.0,0.06,0.0,0.01,0.07,,
12241.0,Pro Yaky? Spirits 4,PS3,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,00s,
11873.0,Rugby World Cup 2015,PS3,2015.0,Sports,Ubisoft,0.0,0.06,0.0,0.01,0.07,10s,
11841.0,Winning Post 7 2012,PS3,2012.0,Sports,Ackkstudios,0.0,0.0,0.07,0.0,0.07,10s,
12177.0,Winning Post 7 2010,PS3,2010.0,Sports,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,10s,
11752.0,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,,
12241.0,Pro Yaky? Spirits 4,PS3,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,,
11841.0,Winning Post 7 2012,PS3,2012.0,Sports,Ackkstudios,0.0,0.0,0.07,0.0,0.07,,
12177.0,Winning Post 7 2010,PS3,2010.0,Sports,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,,
11752.0,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,PS3,2011.0,Sports,Konami Digital Entertainment,0.0,0.0,0.07,0.0,0.07,10s,
12414.0,Pro Evolution Soccer 2017,PS3,2016.0,Sports,Konami Digital Entertainment,0.0,0.01,0.04,0.0,0.06,10s,
12800.0,Tony Hawk's Pro Skater 5,PS3,2015.0,Sports,Activision,0.04,0.0,0.0,0.01,0.06,10s,
12414.0,Pro Evolution Soccer 2017,PS3,2016.0,Sports,Konami Digital Entertainment,0.0,0.01,0.04,0.0,0.06,,
12800.0,Tony Hawk's Pro Skater 5,PS3,2015.0,Sports,Activision,0.04,0.0,0.0,0.01,0.06,,
13128.0,Winning Post 7 2013,PS3,2013.0,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,,
13234.0,NBA 2K17,PS3,2016.0,Sports,Take-Two Interactive,0.03,0.01,0.0,0.01,0.05,10s,
13301.0,Handball 16,PS3,2015.0,Sports,Bigben Interactive,0.0,0.04,0.0,0.01,0.05,,
13121.0,Winning Post World,PS3,2009.0,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,00s,
13234.0,NBA 2K17,PS3,2016.0,Sports,Take-Two Interactive,0.03,0.01,0.0,0.01,0.05,,
13110.0,Winter Sports 2011,PS3,2011.0,Sports,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,,
13301.0,Handball 16,PS3,2015.0,Sports,Bigben Interactive,0.0,0.04,0.0,0.01,0.05,10s,
13128.0,Winning Post 7 2013,PS3,2013.0,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,10s,
13110.0,Winter Sports 2011,PS3,2011.0,Sports,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,10s,
13121.0,Winning Post World,PS3,2009.0,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,,
13995.0,NHL 16,PS3,2015.0,Sports,Electronic Arts,0.0,0.03,0.0,0.01,0.04,10s,
13494.0,Rugby Challenge 3,PS3,2016.0,Sports,Alternative Software,0.0,0.04,0.0,0.01,0.04,10s,
13795.0,Surf's Up,PS3,2007.0,Sports,Ubisoft,0.03,0.0,0.0,0.0,0.04,,
13713.0,Winning Post World 2010,PS3,2010.0,Sports,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,,
14049.0,Winter Sports 3: The Great Tournament,PS3,2010.0,Sports,Tradewest,0.0,0.03,0.0,0.01,0.04,,
13722.0,Summer Challenge: Athletics Tournament,PS3,2011.0,Sports,PQube,0.0,0.03,0.0,0.01,0.04,,
13494.0,Rugby Challenge 3,PS3,2016.0,Sports,Alternative Software,0.0,0.04,0.0,0.01,0.04,,
13995.0,NHL 16,PS3,2015.0,Sports,Electronic Arts,0.0,0.03,0.0,0.01,0.04,,
13795.0,Surf's Up,PS3,2007.0,Sports,Ubisoft,0.03,0.0,0.0,0.0,0.04,00s,
13713.0,Winning Post World 2010,PS3,2010.0,Sports,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,10s,
14049.0,Winter Sports 3: The Great Tournament,PS3,2010.0,Sports,Tradewest,0.0,0.03,0.0,0.01,0.04,10s,
13722.0,Summer Challenge: Athletics Tournament,PS3,2011.0,Sports,PQube,0.0,0.03,0.0,0.01,0.04,10s,
14429.0,World Sports Competition,PS3,2009.0,Sports,Hudson Soft,0.02,0.0,0.0,0.01,0.03,,
14429.0,World Sports Competition,PS3,2009.0,Sports,Hudson Soft,0.02,0.0,0.0,0.01,0.03,00s,
14594.0,Rugby League Live,PS3,2010.0,Sports,Home Entertainment Suppliers,0.0,0.02,0.0,0.01,0.03,,
14350.0,Pro Yakyuu Spirits 5 Kanzenban,PS3,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,00s,
14594.0,Rugby League Live,PS3,2010.0,Sports,Home Entertainment Suppliers,0.0,0.02,0.0,0.01,0.03,10s,
14350.0,Pro Yakyuu Spirits 5 Kanzenban,PS3,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,
14378.0,Hajime no Ippo: The Fighting! (2014),PS3,2014.0,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,
14378.0,Hajime no Ippo: The Fighting! (2014),PS3,2014.0,Sports,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,10s,
14554.0,Let's Dance with Mel B,PS3,2011.0,Sports,Black Bean Games,0.0,0.02,0.0,0.01,0.03,10s,
14554.0,Let's Dance with Mel B,PS3,2011.0,Sports,Black Bean Games,0.0,0.02,0.0,0.01,0.03,,
15853.0,Winning Post 7: Maximum 2007,PS3,2007.0,Sports,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,
15649.0,Tour de France 2014,PS3,2014.0,Sports,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,,
15649.0,Tour de France 2014,PS3,2014.0,Sports,Focus Home Interactive,0.0,0.02,0.0,0.0,0.02,10s,
15287.0,Don Bradman Cricket 14,PS3,2014.0,Sports,Tru Blu Entertainment,0.0,0.02,0.0,0.0,0.02,10s,
15853.0,Winning Post 7: Maximum 2007,PS3,2007.0,Sports,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,00s,
15287.0,Don Bradman Cricket 14,PS3,2014.0,Sports,Tru Blu Entertainment,0.0,0.02,0.0,0.0,0.02,,
15207.0,Turbo: Super Stunt Squad,PS3,2013.0,Sports,D3Publisher,0.0,0.02,0.0,0.0,0.02,10s,
15207.0,Turbo: Super Stunt Squad,PS3,2013.0,Sports,D3Publisher,0.0,0.02,0.0,0.0,0.02,,
16182.0,Sega Golf Club: Miyazato San Kyoudai Naizou,PS3,2006.0,Sports,Sega,0.0,0.0,0.01,0.0,0.01,00s,
16145.0,WSC REAL 09: World Snooker Championship,PS3,2009.0,Sports,Deep Silver,0.0,0.01,0.0,0.0,0.01,,
16116.0,Winning Post 7 Maximum 2008,PS3,2008.0,Sports,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,,
16356.0,G1 Jockey 4 2008,PS3,2008.0,Sports,Tecmo Koei,0.0,0.01,0.0,0.0,0.01,,
16084.0,Pro Angler Moves,PS3,2012.0,Sports,"Interworks Unlimited, Inc.",0.01,0.0,0.0,0.0,0.01,,
16130.0,Madden NFL 13,PS3,2012.0,Sports,Electronic Arts,0.0,0.01,0.0,0.0,0.01,10s,
16084.0,Pro Angler Moves,PS3,2012.0,Sports,"Interworks Unlimited, Inc.",0.01,0.0,0.0,0.0,0.01,10s,
