Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,NA_Cumulative_Sales
,Bleach: The Blade of Fate,,,Fighting,,,0.01,0.12,,,,
,Master of Illusion,,,Puzzle,,,0.0,0.26,,,,
,Castlevania: Portrait of Ruin,,,Platform,,,0.03,0.04,,,,
,Tales of the World: Radiant Mythology,,,Role-Playing,,,0.01,0.23,,,,
,Dawn of Mana,,,Role-Playing,,,0.05,0.29,,,,
,Mother 3,,,Role-Playing,,,0.0,0.39,,,,
,LocoRoco,,,Platform,,,0.05,0.16,,,,
,Super Dragon Ball Z,,,Fighting,,,0.07,0.19,,,,
,Xenosaga Episode III: Also sprach Zarathustra,,,Role-Playing,,,0.07,0.18,,,,
,Valkyrie Profile: Lenneth,,,Role-Playing,,,0.01,0.16,,,,
,Trauma Center: Second Opinion,,,Simulation,,,0.02,0.03,,,,
,Suikoden V,,,Role-Playing,,,0.06,0.19,,,,
,Jikkyou Powerful Pro Yakyuu 13,,,Sports,,,0.0,0.35,,,,
,Dynasty Warriors 5 Empires,,,Action,,,0.09,0.12,,,,
,Street Fighter Alpha 3 MAX,,,Fighting,,,0.01,0.02,,,,
,Jeanne d'Arc,,,Role-Playing,,,0.0,0.1,,,,
,Capcom Classics Collection Reloaded,,,Misc,,,0.0,0.03,,,,
,Disgaea 2: Cursed Memories,,,Role-Playing,,,0.07,0.15,,,,
,Elebits,,,Action,,,0.01,0.08,,,,
,Bleach: Shattered Blade,,,Fighting,,,0.01,0.08,,,,
,Rhythm Tengoku,,,Misc,,,0.0,0.3,,,,
,Nounai Aeshe: IQ Suppli DS,,,Misc,,,0.0,0.3,,,,
,N3: Ninety-Nine Nights,,,Action,,,0.03,0.05,,,,
,Mega Man ZX,,,Platform,,,0.0,0.1,,,,
,Dragon Quest: Shounen Yangus to Fushigi no Dungeon,,,Role-Playing,,,0.0,0.29,,,,
,Chromehounds,,,Simulation,,,0.0,0.01,,,,
,Final Fantasy VI Advance,,,Role-Playing,,,0.0,0.28,,,,
,Puyo Puyo! 15th Anniversary,,,Puzzle,,,0.0,0.28,,,,
,Resident Evil: Deadly Silence,,,Action,,,0.03,0.11,,,,
,SD Gundam G Generation Portable,,,Strategy,,,0.0,0.27,,,,
,NBA 07,,,Sports,,,0.0,0.01,,,,
,Sengoku Basara 2,,,Action,,,0.0,0.26,,,,
,Final Fantasy V Advance,,,Role-Playing,,,0.0,0.26,,,,
,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,,,Misc,,,0.05,0.07,,,,
,Dead or Alive Xtreme 2,,,Sports,,,0.03,0.06,,,,
,Freshly-Picked: Tingle's Rosy Rupeeland,,,Role-Playing,,,0.01,0.24,,,,
,Final Fantasy Fables: Chocobo Tales,,,Adventure,,,0.01,0.12,,,,
,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken SE,,,Misc,,,0.0,0.24,,,,
,Valhalla Knights,,,Role-Playing,,,0.0,0.07,,,,
,Lunar Knights,,,Role-Playing,,,0.01,0.04,,,,
,Mobile Suit Gundam: Climax U.C.,,,Action,,,0.0,0.23,,,,
,Let's Make a Soccer Team!,,,Sports,,,0.0,0.23,,,,
,Super Swing Golf,,,Sports,,,0.01,0.07,,,,
,Final Fantasy XI: Treasures of Aht Urhgan,,,Role-Playing,,,0.05,0.1,,,,
,Disgaea: Afternoon of Darkness,,,Role-Playing,,,0.01,0.04,,,,
,Digimon World DS (JP sales),,,Role-Playing,,,0.0,0.23,,,,
,Jikkyou Powerful Major League,,,Sports,,,0.0,0.22,,,,
,The Legend of Heroes: Trails in the Sky First Chapter,,,Role-Playing,,,0.03,0.06,,,,
,Momotarou Dentetsu 16,,,Misc,,,0.0,0.21,,,,
,J-League Winning Eleven 10 + Europa League 06-07,,,Sports,,,0.0,0.21,,,,
,Shin Megami Tensei: Persona 3 (jp sales),,,Role-Playing,,,0.0,0.21,,,,
,Heisei Kyouiku linkai DS,,,Misc,,,0.0,0.21,,,,
,Mobile Suit Gundam: Crossfire,,,Simulation,,,0.0,0.14,,,,
,Armored Core 4,,,Simulation,,,0.0,0.09,,,,
,DS Kageyama Method: Dennou Hanpuku - Masu x Masu Hyaku Masu Keisan,,,Misc,,,0.0,0.2,,,,
,Naruto: Ninja Destiny,,,Fighting,,,0.01,0.16,,,,
,Tamagotchi Party On!,,,Misc,,,0.0,0.06,,,,
,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 5: CR Shinseiki Evangelion * Pachi-Slot Shinseiki Evangelion,,,Misc,,,0.0,0.19,,,,
,Phantasy Star Universe,,,Role-Playing,,,0.0,0.19,,,,
,Sudoku Gridmaster (JP sales),,,Puzzle,,,0.0,0.19,,,,
,Samurai Warriors 2: Empires,,,Action,,,0.0,0.19,,,,
,A.C.E.: Another Century's Episode 2,,,Simulation,,,0.0,0.18,,,,
,Tales of the Tempest,,,Role-Playing,,,0.0,0.18,,,,
,Summon Night 4,,,Role-Playing,,,0.0,0.18,,,,
,Winning Eleven: Pro Evolution Soccer 2007,,,Sports,,,0.0,0.17,,,,
,.hack//G.U. Vol.1//Rebirth,,,Role-Playing,,,0.0,0.17,,,,
,Custom Robo Arena,,,Fighting,,,0.02,0.12,,,,
,Densetsu no Stafi 4,,,Platform,,,0.0,0.17,,,,
,Guilty Gear Judgment,,,Fighting,,,0.0,0.02,,,,
,Kamaitachi no Yoru × 3,,,Adventure,,,0.0,0.16,,,,
,Pro Yaky? Spirits 3,,,Sports,,,0.0,0.16,,,,
,Culdcept SAGA,,,Role-Playing,,,0.0,0.03,,,,
,Minna no DS Seminar: Kanpeki Kanji Ryoku,,,Misc,,,0.0,0.16,,,,
,.hack//G.U. Vol.2//Reminisce (jp sales),,,Role-Playing,,,0.0,0.16,,,,
,Jikkyou Powerful Pro Yakyuu Portable,,,Sports,,,0.0,0.15,,,,
,Project Sylpheed: Arc of Deception,,,Shooter,,,0.01,0.02,,,,
,Battle Stadium D.O.N,,,Fighting,,,0.0,0.15,,,,
,Power Pro Kun Pocket 9,,,Sports,,,0.0,0.15,,,,
,QuickSpot,,,Misc,,,0.0,0.13,,,,
,Naruto Shippuden: Ninja Destiny 3,,,Fighting,,,0.01,0.13,,,,
,PaRappa The Rapper,,,Misc,,,0.0,0.02,,,,
,Pro Yakyuu Netsu Star 2006,,,Sports,,,0.0,0.14,,,,
,Magnetica,,,Puzzle,,,0.01,0.03,,,,
,World Soccer Winning Eleven 9 Bonus Pack,,,Sports,,,0.0,0.14,,,,
,Kororinpa: Marble Mania,,,Puzzle,,,0.02,0.03,,,,
,Rurouni Kenshin: Enjou! Kyoto Rinne,,,Action,,,0.0,0.13,,,,
,Rumble Roses XX,,,Fighting,,,0.01,0.04,,,,
,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,,,Action,,,0.0,0.13,,,,
,Resident Evil,,,Action,,,0.0,0.12,,,,
,"Kilari: Na-san, Mon Meilleur Ami",,,Simulation,,,0.0,0.12,,,,
,Ochaken no Heya DS,,,Simulation,,,0.0,0.12,,,,
,Gundam Battle Royale,,,Action,,,0.0,0.12,,,,
,Wild ARMs 5 (jp sales),,,Role-Playing,,,0.0,0.12,,,,
,Eyeshield 21: Max Devil Power,,,Role-Playing,,,0.0,0.12,,,,
,Lost Magic,,,Role-Playing,,,0.0,0.02,,,,
,Melty Blood: Act Cadenza,,,Fighting,,,0.0,0.11,,,,
,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden,,,Misc,,,0.0,0.11,,,,
,Tales of Phantasia (PS1 & PSP Versions),,,Role-Playing,,,0.0,0.11,,,,
,Dragon Quest & Final Fantasy in Itadaki Street Portable,,,Misc,,,0.0,0.11,,,,
,Kirarin * Revolution: Kira Kira Idol Audition,,,Simulation,,,0.0,0.11,,,,
,Utawarerumono: Chiriyukusha e no Komoriuta,,,Adventure,,,0.0,0.11,,,,
,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,,,Sports,,,0.0,0.11,,,,
,Ennichi no Tatsujin,,,Misc,,,0.0,0.1,,,,
,Contact,,,Role-Playing,,,0.0,0.03,,,,
,Derby Stallion P,,,Sports,,,0.0,0.1,,,,
,Boku no Natsuyasumi Portable: Mushi Mushi Hakase to Teppen-yama no Himitsu!!,,,Adventure,,,0.0,0.1,,,,
,Ridge Racer 2,,,Racing,,,0.03,0.07,,,,
,Project Hacker: Kakusei,,,Action,,,0.0,0.1,,,,
,Kabushiki Baibai Trainer: Kabutore!,,,Simulation,,,0.0,0.1,,,,
,Bullet Witch,,,Shooter,,,0.01,0.02,,,,
,Initial D: Street Stage,,,Racing,,,0.0,0.1,,,,
,Ar tonelico: Melody of Elemia,,,Role-Playing,,,0.0,0.1,,,,
,Riviera: The Promised Land,,,Role-Playing,,,0.0,0.02,,,,
,Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,,,Misc,,,0.0,0.09,,,,
,Naruto RPG 3: Rejiuu vs Konoha Shoutai,,,Role-Playing,,,0.0,0.09,,,,
,Battle Stadium D.O.N,,,Fighting,,,0.0,0.09,,,,
,Bomberman Land Touch!,,,Puzzle,,,0.0,0.04,,,,
,Tabi no Yubisashi Kaiwachou DS: DS Series 4 America,,,Misc,,,0.0,0.09,,,,
,Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army,,,Role-Playing,,,0.0,0.09,,,,
,Forbidden Siren 2,,,Action,,,0.0,0.08,,,,
,The King of Fighters 2006,,,Fighting,,,0.01,0.05,,,,
,Earth Defense Force 2017,,,Action,,,0.01,0.03,,,,
,Guilty Gear XX Slash,,,Fighting,,,0.0,0.08,,,,
,Captain Tsubasa,,,Sports,,,0.0,0.08,,,,
,Mind Quiz: Your Brain Coach,,,Misc,,,0.0,0.08,,,,
,Sony Computer Science Kenkyuujo Mogi Kenichirou Hakase Kanshuu: Nou ni Kaikan Aha Taiken!,,,Misc,,,0.0,0.07,,,,
,Mahjong Fight Club DS: Wi-Fi Taiou,,,Misc,,,0.0,0.07,,,,
,Bleach: Heat the Soul 3,,,Fighting,,,0.0,0.07,,,,
,GunParade Orchestra: Shiro no Shou,,,Adventure,,,0.0,0.07,,,,
,Point Blank DS (JP sales),,,Shooter,,,0.0,0.07,,,,
,Gintama DS: Yorozuya Daisoudou,,,Action,,,0.0,0.07,,,,
,Crayon Shin-Chan: Densetsu o Yobu Omake no To Shukkugaan!,,,Action,,,0.0,0.07,,,,
,God Hand,,,Action,,,0.0,0.07,,,,
,Shin Chan: Las Nuevas Aventuras Para Wii!,,,Action,,,0.0,0.07,,,,
,Kanji Sonomama DS Rakubiki Jiten,,,Misc,,,0.0,0.07,,,,
,Chuugaku Eitango Target 1800 DS,,,Misc,,,0.0,0.07,,,,
,MAPLUS: Portable Navi,,,Misc,,,0.0,0.07,,,,
,Bleach: Hanatareshi Yabou,,,Role-Playing,,,0.0,0.07,,,,
,Yoake Yori Ruriiro na: Brighter than Dawning Blue,,,Adventure,,,0.0,0.07,,,,
,Gradius Collection,,,Shooter,,,0.0,0.02,,,,
,Naruto: Ultimate Ninja Heroes (JP sales),,,Fighting,,,0.0,0.06,,,,
,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Banchou Portable,,,Misc,,,0.0,0.06,,,,
,KimiKiss,,,Adventure,,,0.0,0.06,,,,
,Minna no DS Seminar: Kanpeki Eitango Ryoku,,,Misc,,,0.0,0.06,,,,
,PachiPara 13: Super Umi no Pachi-Pro Fuuunroku,,,Misc,,,0.0,0.06,,,,
,Raw Danger! (JP sales),,,Action,,,0.0,0.06,,,,
,Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,,,Misc,,,0.0,0.06,,,,
,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,,,Misc,,,0.0,0.06,,,,
,Kamen Rider Kabuto,,,Action,,,0.0,0.06,,,,
,Bleach: Blade Battlers,,,Fighting,,,0.0,0.05,,,,
,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,,,Misc,,,0.0,0.05,,,,
,Growlanser: Heritage of War (jp sales),,,Role-Playing,,,0.0,0.05,,,,
,Tenchu: Dark Secret,,,Action,,,0.0,0.01,,,,
,JoJo no Kimy? na B?ken Fantomu Buraddo,,,Action,,,0.0,0.05,,,,
,Mawashite Tsunageru Touch Panic,,,Puzzle,,,0.0,0.05,,,,
,Doraemon: Nobita no Kyouryuu 2006 DS,,,Role-Playing,,,0.0,0.05,,,,
,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,,,Misc,,,0.0,0.05,,,,
,Kamiwaza,,,Action,,,0.0,0.05,,,,
,Kinnikuman Muscle Grand Prix Max,,,Fighting,,,0.0,0.05,,,,
,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,,,Adventure,,,0.0,0.05,,,,
,Tokimeki Memorial Girl's Side 2nd Kiss,,,Adventure,,,0.0,0.05,,,,
,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),,,Misc,,,0.0,0.05,,,,
,SD Gundam: Scad Hammers,,,Strategy,,,0.0,0.05,,,,
,Ultimate Ghosts 'n Goblins (JP sales),,,Platform,,,0.0,0.05,,,,
,Naruto: Uzumaki Chronicles 2 (JP sales),,,Action,,,0.0,0.05,,,,
,Taiko no Tatsujin Portable 2,,,Misc,,,0.0,0.05,,,,
,Brave Story: New Traveller (jp sales),,,Role-Playing,,,0.0,0.05,,,,
,Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,,,Misc,,,0.0,0.05,,,,
,Resident Evil Director's Cut,,,Action,,,0.0,0.04,,,,
,Doko Demo Issho: Let's Gakkou!,,,Misc,,,0.0,0.04,,,,
,San-X Land: Theme Park de Asobou!,,,Action,,,0.0,0.04,,,,
,Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,,,Adventure,,,0.0,0.04,,,,
,Saint Seiya: The Hades,,,Fighting,,,0.0,0.04,,,,
,Metal Gear Solid: Digital Graphic Novel,,,Misc,,,0.0,0.02,,,,
,"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",,,Adventure,,,0.0,0.04,,,,
,Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,,,Misc,,,0.0,0.04,,,,
,Atelier Iris 3: Grand Phantasm (JP Sales),,,Role-Playing,,,0.0,0.04,,,,
,Clannad,,,Adventure,,,0.0,0.04,,,,
,Akko ni Omakase! Brain Shock,,,Misc,,,0.0,0.04,,,,
,The Adventures of Darwin,,,Strategy,,,0.0,0.03,,,,
,Quiz Mobile Gundam: Toi Senshi DX,,,Puzzle,,,0.0,0.04,,,,
,Dynasty Warriors Vol. 2 (JP sales),,,Action,,,0.0,0.04,,,,
,Minna no Chizu,,,Misc,,,0.0,0.04,,,,
,Jikkyou Powerful Major League,,,Sports,,,0.0,0.04,,,,
,Tenshou Gakuen Gekkouroku,,,Adventure,,,0.0,0.04,,,,
,Magical Starsign (JP sales),,,Role-Playing,,,0.0,0.04,,,,
,Chaos Wars,,,Strategy,,,0.0,0.04,,,,
,Formula 1 06,,,Racing,,,0.0,0.04,,,,
,Derby Tsuku 5: Derby Uma o Tsukurou!,,,Sports,,,0.0,0.04,,,,
,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,,,Adventure,,,0.0,0.04,,,,
,Monster Kingdom: Jewel Summoner,,,Role-Playing,,,0.0,0.04,,,,
,Harukanaru Toki no Naka de: Maihitoyo,,,Adventure,,,0.0,0.04,,,,
,Daito Giken Premium Pachi-Slot Collection: Yoshimune,,,Misc,,,0.0,0.03,,,,
,Yggdra Union: We'll Never Fight Alone,,,Role-Playing,,,0.0,0.03,,,,
,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,,,Adventure,,,0.0,0.03,,,,
,Tsuyo Kiss: Mighty Heart,,,Adventure,,,0.0,0.03,,,,
,Magna Carta Portable,,,Role-Playing,,,0.0,0.03,,,,
,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,,,Misc,,,0.0,0.03,,,,
,Gotouchi Kenkei DS,,,Misc,,,0.0,0.03,,,,
,Otometeki Koi Kakumei * Love Revo,,,Adventure,,,0.0,0.03,,,,
,Gensou Suikoden I & II,,,Role-Playing,,,0.0,0.03,,,,
,Eyeshield 21: DevilBats DevilDays,,,Role-Playing,,,0.0,0.03,,,,
,Tenka-bito,,,Strategy,,,0.0,0.03,,,,
,Mahjong Kakutou Club: Zenkoku Taisenban,,,Misc,,,0.0,0.03,,,,
,Guitar Freaks V & DrumMania V,,,Simulation,,,0.0,0.03,,,,
,Power Poke Dash,,,Sports,,,0.0,0.03,,,,
,Calcio Bit,,,Sports,,,0.0,0.03,,,,
,Galaxy Angel II: Zettairyouiki no Tobira,,,Strategy,,,0.0,0.03,,,,
,Metal Saga: Hagane no Kisetsu,,,Role-Playing,,,0.0,0.03,,,,
,Wrestle Kingdom,,,Fighting,,,0.0,0.03,,,,
,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,,,Adventure,,,0.0,0.03,,,,
,Kuryuu Youma Gakuenki Recharge,,,Adventure,,,0.0,0.03,,,,
,Pop'n Music 13 Carnival,,,Simulation,,,0.0,0.03,,,,
,Shakugan no Shana,,,Adventure,,,0.0,0.03,,,,
,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,,,Role-Playing,,,0.0,0.02,,,,
,Derby Time 2006,,,Sports,,,0.0,0.03,,,,
,Pop'n Music 12 Iroha,,,Simulation,,,0.0,0.02,,,,
,BeatMania IIDX 11: IIDX Red,,,Simulation,,,0.0,0.02,,,,
,Canvas 2,,,Adventure,,,0.0,0.02,,,,
,Memories Off: Sorekara Again,,,Adventure,,,0.0,0.02,,,,
,Xenosaga I·II,,,Role-Playing,,,0.0,0.02,,,,
,Gift: Prism,,,Adventure,,,0.0,0.02,,,,
,Enchanted Arms (JP sales),,,Role-Playing,,,0.0,0.02,,,,
,Neo Angelique,,,Adventure,,,0.0,0.02,,,,
,Lode Runner,,,Puzzle,,,0.0,0.02,,,,
,Eureka Seven Vol. 2: The New Vision,,,Shooter,,,0.0,0.02,,,,
,Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,,,Misc,,,0.0,0.02,,,,
,Ryu-koku,,,Adventure,,,0.0,0.02,,,,
,GunParade Orchestra: Midori no Shou,,,Adventure,,,0.0,0.02,,,,
,Sakura Wars 1 & 2,,,Strategy,,,0.0,0.02,,,,
,Mar Heaven: Karudea no Akuma,,,Role-Playing,,,0.0,0.02,,,,
,Last Escort,,,Adventure,,,0.0,0.02,,,,
,Aria: The Natural ~Tooi Yume no Mirage~,,,Adventure,,,0.0,0.02,,,,
,Chuugen no Hasha: Sangoku Shouseiden,,,Strategy,,,0.0,0.02,,,,
,TalkMan,,,Misc,,,0.0,0.02,,,,
,Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable - 21st Century Star Navigator,,,Misc,,,0.0,0.02,,,,
,Guitar Freaks V2 & DrumMania V2,,,Simulation,,,0.0,0.02,,,,
,Uchuu Keiji Tamashii: The Space Sheriff Spirits,,,Action,,,0.0,0.02,,,,
,Virtua Pro Football,,,Sports,,,0.0,0.02,,,,
,The Conveni 4,,,Simulation,,,0.0,0.02,,,,
,Rozen Maiden: Duellwalzer,,,Adventure,,,0.0,0.02,,,,
,Jinsei Game DS,,,Misc,,,0.0,0.02,,,,
,Style Book: Junior City,,,Misc,,,0.0,0.02,,,,
,Gallop Racer Inbreed,,,Sports,,,0.0,0.02,,,,
,The King of Fighters Collection: The Orochi Saga (JP sales),,,Fighting,,,0.0,0.02,,,,
,Sega Ages 2500 Series Vol. 26: Dynamite Deka,,,Action,,,0.0,0.02,,,,
,Touch Detective (JP sales),,,Adventure,,,0.0,0.02,,,,
,Mai-Otome Hime: Otome Butou Shi,,,Fighting,,,0.0,0.02,,,,
,Blazing Souls,,,Role-Playing,,,0.0,0.02,,,,
,Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,,,Misc,,,0.0,0.02,,,,
,Eyeshield 21: Portable Edition,,,Role-Playing,,,0.0,0.02,,,,
,Machi: Unmei no Kousaten,,,Adventure,,,0.0,0.02,,,,
,Zoids Dash,,,Role-Playing,,,0.0,0.02,,,,
,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,,,Action,,,0.0,0.02,,,,
,Brave Story: Boku no Kioku to Negai,,,Role-Playing,,,0.0,0.02,,,,
,Zombie Hunters 2,,,Action,,,0.0,0.02,,,,
,Final Fantasy XI: All-In-One Pack 2006,,,Role-Playing,,,0.0,0.02,,,,
,Full House Kiss 2,,,Adventure,,,0.0,0.02,,,,
,Earth Defense Force 2017 (old JP sales),,,Shooter,,,0.0,0.02,,,,
,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,,,Action,,,0.0,0.02,,,,
,Portable Island: Tenohira Resort,,,Simulation,,,0.0,0.02,,,,
,Tokyo Friend Park II DS,,,Misc,,,0.0,0.02,,,,
,Bomberman (jp sales),,,Puzzle,,,0.0,0.01,,,,
,Black Cat,,,Action,,,0.0,0.01,,,,
,Tom Clancy's  Ghost Recon Advanced Warfighter (weekly JP sales),,,Shooter,,,0.0,0.01,,,,
,Nobunaga no Yabou DS,,,Strategy,,,0.0,0.01,,,,
,Rengoku II: The Stairway to H.E.A.V.E.N. (jp sales),,,Action,,,0.0,0.01,,,,
,Kaitou Rousseau,,,Action,,,0.0,0.01,,,,
,GunParade Orchestra: Ao no Shou,,,Adventure,,,0.0,0.01,,,,
,Wizardry XTH: Unlimited Students,,,Role-Playing,,,0.0,0.01,,,,
,SoulLink Extension,,,Adventure,,,0.0,0.01,,,,
,Super Robot Taisen XO,,,Strategy,,,0.0,0.01,,,,
,Festa!! Hyper Girls Party,,,Adventure,,,0.0,0.01,,,,
,Izumo 2,,,Adventure,,,0.0,0.01,,,,
,Sega Golf Club: Miyazato San Kyoudai Naizou,,,Sports,,,0.0,0.01,,,,
,Far East of Eden II: Manji Maru,,,Role-Playing,,,0.0,0.01,,,,
,Mahjong Taikai IV,,,Misc,,,0.0,0.01,,,,
,Ultraman Fighting Evolution 0,,,Fighting,,,0.0,0.01,,,,
,Jan Sangoku Musou,,,Misc,,,0.0,0.01,,,,
,Fatal Fury: Battle Archives Volume 1 (JP sales),,,Fighting,,,0.0,0.01,,,,
,Kamaitachi no Yoru 2: Tokubetsu Hen,,,Adventure,,,0.0,0.01,,,,
,Rakushou! Pachi-Slot Sengen 4,,,Misc,,,0.0,0.01,,,,
,The Godfather (JP sales),,,Action,,,0.0,0.01,,,,
,Railfan,,,Simulation,,,0.0,0.01,,,,
,Mystereet,,,Adventure,,,0.0,0.01,,,,
,Tengai Makyo: Dai Yon no Mokushiroku,,,Role-Playing,,,0.0,0.01,,,,
,Style Book: Cinnamoroll,,,Misc,,,0.0,0.01,,,,
,XI Coliseum,,,Puzzle,,,0.0,0.01,,,,
,Mario Party DS,,,Misc,,,1.88,1.98,,,,
,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,,,Role-Playing,,,1.2,1.54,,,,
,Pro Evolution Soccer 2008,,,Sports,,,0.0,0.64,,,,
,Crisis Core: Final Fantasy VII,,,Role-Playing,,,0.6,0.8,,,,
,Dragon Ball Z: Budokai Tenkaichi 3,,,Fighting,,,0.0,0.76,,,,
,Monster Hunter Freedom 2,,,Role-Playing,,,0.27,1.75,,,,
,Need for Speed: ProStreet,,,Racing,,,0.0,0.04,,,,
,WWE SmackDown vs Raw 2008,,,Fighting,,,0.0,0.01,,,,
,Dragon Quest IV: Chapters of the Chosen,,,Role-Playing,,,0.02,1.27,,,,
,Final Fantasy XII: Revenant Wings,,,Role-Playing,,,0.42,0.54,,,,
,Namco Museum DS,,,Misc,,,0.01,0.06,,,,
,Final Fantasy IV,,,Simulation,,,0.05,0.62,,,,
,Final Fantasy Tactics: The War of the Lions,,,Role-Playing,,,0.25,0.3,,,,
,Hot Shots Golf: Out of Bounds,,,Sports,,,0.03,0.76,,,,
,Apollo Justice: Ace Attorney,,,Adventure,,,0.06,0.64,,,,
,Ace Combat 6: Fires of Liberation,,,Simulation,,,0.04,0.22,,,,
,Warriors Orochi,,,Action,,,0.09,0.64,,,,
,The World Ends With You,,,Role-Playing,,,0.06,0.21,,,,
,Harvest Moon: Tree of Tranquility,,,Simulation,,,0.03,0.06,,,,
,Final Fantasy Tactics A2: Grimoire of the Rift,,,Role-Playing,,,0.03,0.3,,,,
,Harvest Moon DS: Island of Happiness,,,Simulation,,,0.01,0.25,,,,
,Practise English!,,,Misc,,,0.0,0.73,,,,
,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,,,Role-Playing,,,0.01,0.5,,,,
,Dynasty Warriors 6,,,Action,,,0.08,0.41,,,,
,Metal Gear Solid: Portable Ops Plus,,,Action,,,0.01,0.26,,,,
,Hot Shots Golf: Open Tee 2,,,Sports,,,0.11,0.28,,,,
,Final Fantasy Crystal Chronicles: Ring of Fates,,,Role-Playing,,,0.01,0.42,,,,
,Phoenix Wright: Ace Attorney - Trials and Tribulations,,,Adventure,,,0.05,0.25,,,,
,Naruto Shippuden: Ultimate Ninja 4,,,Fighting,,,0.01,0.13,,,,
,Wario: Master of Disguise,,,Platform,,,0.02,0.33,,,,
,Taiko no Tatsujin DS: Touch de Dokodon!,,,Misc,,,0.0,0.66,,,,
,Star Ocean: First Departure,,,Role-Playing,,,0.14,0.22,,,,
,Ganbaru Watashi no Kakei Diary,,,Misc,,,0.0,0.61,,,,
,SimCity DS,,,Simulation,,,0.03,0.21,,,,
,Final Fantasy Anniversary Edition,,,Role-Playing,,,0.02,0.13,,,,
,Mega Man Star Force 2: Zerker x Ninja / Saurian,,,Action,,,0.0,0.31,,,,
,Donkey Kong Jungle Climber,,,Platform,,,0.04,0.24,,,,
,Hotel Dusk: Room 215,,,Adventure,,,0.05,0.22,,,,
,Lair,,,Action,,,0.04,0.08,,,,
,Fire Emblem: Radiant Dawn,,,Strategy,,,0.03,0.17,,,,
,Picross DS,,,Puzzle,,,0.02,0.3,,,,
,Final Fantasy II Anniversary Edition,,,Role-Playing,,,0.03,0.07,,,,
,Dynasty Warriors Gundam,,,Action,,,0.01,0.31,,,,
,Super Robot Taisen OG: Original Generations,,,Strategy,,,0.0,0.44,,,,
,NiGHTS: Journey of Dreams,,,Platform,,,0.03,0.04,,,,
,Itadaki Street DS,,,Misc,,,0.0,0.41,,,,
,SD Gundam G Generation Spirits,,,Strategy,,,0.0,0.38,,,,
,Tamagotchi Connection: Corner Shop 3,,,Simulation,,,0.0,0.31,,,,
,Kotoba no Puzzle: Mojipittan DS,,,Puzzle,,,0.0,0.37,,,,
,Battalion Wars 2,,,Strategy,,,0.03,0.08,,,,
,Mega Man ZX Advent,,,Platform,,,0.0,0.09,,,,
,Etrian Odyssey,,,Role-Playing,,,0.03,0.09,,,,
,Momotarou Dentetsu DS: Tokyo & Japan,,,Misc,,,0.0,0.34,,,,
,Puzzle Quest: Challenge of the Warlords,,,Puzzle,,,0.01,0.03,,,,
,The Eye of Judgment,,,Misc,,,0.0,0.02,,,,
,Digimon World: Dawn / Dusk,,,Role-Playing,,,0.0,0.18,,,,
,Planet Puzzle League,,,Puzzle,,,0.01,0.16,,,,
,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,,,Misc,,,0.0,0.33,,,,
,Eternal Sonata,,,Role-Playing,,,0.04,0.08,,,,
,Samurai Warriors 2: Xtreme Legends (JP sales),,,Action,,,0.0,0.33,,,,
,Beautiful Katamari,,,Puzzle,,,0.02,0.15,,,,
