Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,NA_Cumulative_Sales
13708.0,PopCap Arcade Vol 1,X360,2007.0,Puzzle,PopCap Games,0.04,0.0,0.0,0.0,0.04,,
13755.0,Samurai Warriors 2: Empires,X360,2007.0,Action,Tecmo Koei,0.03,0.0,0.01,0.0,0.04,,
15417.0,Worms,X360,2007.0,Strategy,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.02,,
16393.0,World Snooker Championship 2007,X360,2007.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,,
52.0,Grand Theft Auto IV,X360,2008.0,Action,Take-Two Interactive,6.76,3.1,0.14,1.03,11.02,,
99.0,Call of Duty: World at War,X360,2008.0,Shooter,Activision,4.79,1.9,0.0,0.69,7.37,,
119.0,Gears of War 2,X360,2008.0,Shooter,Microsoft Game Studios,4.15,1.92,0.06,0.64,6.76,,
209.0,Fallout 3,X360,2008.0,Role-Playing,Bethesda Softworks,3.39,1.03,0.09,0.44,4.96,,
260.0,Fable II,X360,2008.0,Role-Playing,Microsoft Game Studios,2.51,1.27,0.11,0.41,4.31,,
325.0,LEGO Indiana Jones: The Original Adventures,X360,2008.0,Action,Activision,2.4,1.03,0.0,0.36,3.78,,
370.0,Left 4 Dead,X360,2008.0,Shooter,Electronic Arts,2.66,0.5,0.05,0.3,3.52,,
395.0,LEGO Batman: The Videogame,X360,2008.0,Action,Warner Bros. Interactive Entertainment,2.03,1.03,0.0,0.32,3.38,,
459.0,Kung Fu Panda,X360,2008.0,Action,Activision,1.91,0.84,0.0,0.29,3.05,,
462.0,Saints Row 2,X360,2008.0,Action,THQ,1.94,0.8,0.02,0.27,3.03,,
497.0,Sega Superstars Tennis,X360,2008.0,Sports,Sega,1.75,0.86,0.0,0.28,2.9,,
526.0,Star Wars: The Force Unleashed,X360,2008.0,Action,LucasArts,1.74,0.8,0.0,0.26,2.8,,
567.0,Guitar Hero: World Tour,X360,2008.0,Misc,Activision,1.78,0.64,0.0,0.25,2.67,,
607.0,Madden NFL 09,X360,2008.0,Sports,Electronic Arts,2.21,0.12,0.0,0.2,2.54,,
622.0,Pure,X360,2008.0,Racing,Disney Interactive Studios,1.38,0.85,0.0,0.25,2.48,,
637.0,Tom Clancy's Rainbow Six: Vegas 2,X360,2008.0,Shooter,Ubisoft,1.56,0.61,0.02,0.23,2.42,,
676.0,Midnight Club: Los Angeles,X360,2008.0,Racing,Take-Two Interactive,1.68,0.46,0.01,0.2,2.35,,
735.0,Rock Band 2,X360,2008.0,Misc,Electronic Arts,1.78,0.24,0.0,0.18,2.2,,
879.0,FIFA Soccer 09,X360,2008.0,Sports,Electronic Arts,0.49,1.26,0.01,0.18,1.94,,
892.0,Mortal Kombat vs. DC Universe,X360,2008.0,Fighting,Midway Games,1.53,0.24,0.0,0.16,1.93,,
1069.0,Need For Speed: Undercover,X360,2008.0,Racing,Electronic Arts,0.79,0.71,0.01,0.18,1.69,,
1113.0,Army of Two,X360,2008.0,Shooter,Electronic Arts,1.09,0.38,0.02,0.16,1.65,,
1153.0,Far Cry 2,X360,2008.0,Action,Ubisoft,0.71,0.69,0.02,0.18,1.6,,
1167.0,SoulCalibur IV,X360,2008.0,Fighting,Ubisoft,0.92,0.44,0.07,0.15,1.59,,
1275.0,007: Quantum of Solace,X360,2008.0,Action,Activision,0.82,0.52,0.01,0.14,1.49,,
1302.0,Battlefield: Bad Company,X360,2008.0,Shooter,Electronic Arts,0.81,0.46,0.04,0.15,1.46,,
1364.0,Dead Space,X360,2008.0,Action,Electronic Arts,0.89,0.4,0.0,0.13,1.42,,
1427.0,Burnout Paradise,X360,2008.0,Racing,Electronic Arts,0.63,0.58,0.01,0.15,1.36,,
1449.0,Devil May Cry 4,X360,2008.0,Action,Capcom,0.79,0.34,0.08,0.13,1.35,,
1559.0,NBA 2K9,X360,2008.0,Sports,Take-Two Interactive,1.0,0.16,0.0,0.11,1.27,,
1620.0,Guitar Hero: Aerosmith,X360,2008.0,Misc,Activision,1.0,0.14,0.0,0.1,1.23,,
1738.0,Mirror's Edge,X360,2008.0,Platform,Electronic Arts,0.51,0.51,0.01,0.13,1.17,,
1908.0,Tomb Raider: Underworld,X360,2008.0,Action,Eidos Interactive,0.53,0.43,0.01,0.11,1.08,,
1924.0,Bully: Scholarship Edition,X360,2008.0,Action,Take-Two Interactive,0.53,0.4,0.03,0.11,1.07,,
1951.0,Mercenaries 2: World in Flames,X360,2008.0,Shooter,Electronic Arts,0.65,0.3,0.01,0.1,1.06,,
2044.0,Prince of Persia,X360,2008.0,Action,Ubisoft,0.54,0.35,0.02,0.1,1.01,,
2047.0,Ninja Gaiden II,X360,2008.0,Action,Tecmo Koei,0.65,0.22,0.05,0.1,1.01,,
2059.0,PES 2009: Pro Evolution Soccer,X360,2008.0,Sports,Konami Digital Entertainment,0.13,0.76,0.03,0.09,1.0,,
2161.0,Sonic Unleashed,X360,2008.0,Platform,Sega,0.54,0.33,0.0,0.09,0.96,,
2255.0,WWE SmackDown vs. Raw 2009,X360,2008.0,Fighting,THQ,0.58,0.26,0.0,0.08,0.92,,
2280.0,Tom Clancy's EndWar,X360,2008.0,Strategy,Ubisoft,0.58,0.24,0.01,0.09,0.91,,
2374.0,GRID,X360,2008.0,Racing,Codemasters,0.33,0.44,0.01,0.09,0.88,,
2398.0,Brothers in Arms: Hell's Highway,X360,2008.0,Shooter,Ubisoft,0.47,0.31,0.0,0.09,0.87,,
2498.0,Sid Meier's Civilization Revolution,X360,2008.0,Strategy,Take-Two Interactive,0.58,0.17,0.0,0.07,0.83,,
2622.0,Too Human,X360,2008.0,Role-Playing,Microsoft Game Studios,0.38,0.3,0.03,0.08,0.79,,
2632.0,Lips,X360,2008.0,Misc,Microsoft Game Studios,0.12,0.56,0.0,0.1,0.78,,
2656.0,Banjo-Kazooie: Nuts & Bolts,X360,2008.0,Platform,Microsoft Game Studios,0.32,0.36,0.0,0.09,0.78,,
2741.0,Turok,X360,2008.0,Action,Touchstone,0.46,0.21,0.01,0.07,0.75,,
2752.0,Tales of Vesperia,X360,2008.0,Role-Playing,Atari,0.32,0.18,0.19,0.05,0.75,,
2899.0,NCAA Football 09,X360,2008.0,Sports,Electronic Arts,0.65,0.0,0.0,0.05,0.71,,
2900.0,NBA Live 09,X360,2008.0,Sports,Electronic Arts,0.5,0.14,0.0,0.07,0.71,,
2907.0,Infinite Undiscovery,X360,2008.0,Role-Playing,Square Enix,0.34,0.18,0.12,0.06,0.7,,
2969.0,The Last Remnant,X360,2008.0,Role-Playing,Square Enix,0.25,0.2,0.18,0.06,0.69,,
3094.0,Scene It? Box Office Smash,X360,2008.0,Misc,Microsoft Game Studios,0.33,0.25,0.0,0.07,0.66,,
3101.0,Tiger Woods PGA Tour 09,X360,2008.0,Sports,Electronic Arts,0.35,0.23,0.0,0.07,0.65,,
3209.0,Condemned 2: Bloodshot,X360,2008.0,Action,Sega,0.38,0.19,0.0,0.06,0.63,,
3278.0,Wall-E,X360,2008.0,Platform,THQ,0.29,0.26,0.0,0.07,0.62,,
3314.0,Major League Baseball 2K8,X360,2008.0,Sports,Bethesda Softworks,0.56,0.0,0.0,0.05,0.61,,
3377.0,Monopoly,X360,2008.0,Misc,Electronic Arts,0.34,0.2,0.0,0.06,0.6,,
3388.0,Beijing 2008,X360,2008.0,Sports,Sega,0.15,0.38,0.0,0.07,0.59,,
3406.0,Naruto: The Broken Bond,X360,2008.0,Action,Ubisoft,0.24,0.28,0.0,0.07,0.59,,
3427.0,Lost: Via Domus,X360,2008.0,Action,Ubisoft,0.18,0.34,0.0,0.07,0.59,,
3517.0,Iron Man,X360,2008.0,Action,Sega,0.27,0.24,0.0,0.06,0.57,,
3558.0,Top Spin 3,X360,2008.0,Action,Take-Two Interactive,0.09,0.4,0.0,0.07,0.57,,
3599.0,Frontlines: Fuel of War,X360,2008.0,Shooter,THQ,0.34,0.15,0.01,0.05,0.56,,
3951.0,NHL 09,X360,2008.0,Sports,Electronic Arts,0.45,0.01,0.0,0.04,0.5,,
4048.0,Dragon Ball Z: Burst Limit,X360,2008.0,Fighting,Atari,0.24,0.18,0.03,0.05,0.49,,
4060.0,Alone in the Dark,X360,2008.0,Adventure,Atari,0.14,0.3,0.0,0.05,0.49,,
4100.0,You're in the Movies,X360,2008.0,Misc,Microsoft Game Studios,0.27,0.17,0.0,0.05,0.48,,
4101.0,Dark Sector,X360,2008.0,Shooter,D3Publisher,0.22,0.2,0.01,0.05,0.48,,
4112.0,Crash: Mind Over Mutant,X360,2008.0,Platform,Vivendi Games,0.22,0.21,0.0,0.05,0.48,,
4128.0,Viva Pinata: Trouble in Paradise,X360,2008.0,Simulation,Microsoft Game Studios,0.16,0.25,0.01,0.05,0.48,,
4155.0,Unreal Tournament III,X360,2008.0,Shooter,Midway Games,0.25,0.17,0.01,0.05,0.47,,
4283.0,Command & Conquer: Red Alert 3,X360,2008.0,Strategy,Electronic Arts,0.18,0.23,0.0,0.05,0.46,,
4338.0,Enemy Territory: Quake Wars,X360,2008.0,Shooter,Activision,0.3,0.11,0.0,0.04,0.45,,
4345.0,TNA iMPACT!,X360,2008.0,Fighting,Midway Games,0.26,0.15,0.0,0.04,0.45,,
4379.0,Viking: Battle for Asgard,X360,2008.0,Action,Sega,0.16,0.24,0.0,0.05,0.45,,
4554.0,Disney Sing It,X360,2008.0,Misc,Disney Interactive Studios,0.39,0.01,0.0,0.03,0.43,,
4722.0,Spider-Man: Web of Shadows,X360,2008.0,Action,Activision,0.36,0.02,0.0,0.03,0.41,,
5323.0,MotoGP 08,X360,2008.0,Racing,Capcom,0.11,0.2,0.0,0.04,0.35,,
5350.0,UEFA Euro 2008 Austria-Switzerland,X360,2008.0,Sports,Electronic Arts,0.08,0.23,0.0,0.03,0.35,,
5446.0,Fracture,X360,2008.0,Shooter,LucasArts,0.15,0.14,0.0,0.04,0.33,,
5545.0,Golden Axe: Beast Rider,X360,2008.0,Action,Sega,0.19,0.11,0.0,0.03,0.33,,
5610.0,The Legend of Spyro: Dawn of the Dragon,X360,2008.0,Platform,Vivendi Games,0.16,0.13,0.0,0.03,0.32,,
5722.0,Namco Museum: Virtual Arcade,X360,2008.0,Misc,Atari,0.27,0.01,0.01,0.02,0.31,,
5914.0,Dance Dance Revolution Universe 3,X360,2008.0,Simulation,Konami Digital Entertainment,0.28,0.0,0.0,0.02,0.3,,
5950.0,FIFA Street 3,X360,2008.0,Sports,Electronic Arts,0.12,0.14,0.0,0.03,0.3,,
6038.0,Turning Point: Fall of Liberty,X360,2008.0,Shooter,Codemasters,0.23,0.04,0.0,0.02,0.29,,
6309.0,The Club,X360,2008.0,Shooter,Sega,0.15,0.1,0.0,0.02,0.27,,
6362.0,Rock Revolution,X360,2008.0,Misc,Konami Digital Entertainment,0.25,0.0,0.0,0.02,0.27,,
6386.0,The Incredible Hulk,X360,2008.0,Action,Sega,0.22,0.03,0.0,0.02,0.27,,
6569.0,Legendary,X360,2008.0,Shooter,Atari,0.08,0.15,0.0,0.03,0.26,,
6623.0,NASCAR 09,X360,2008.0,Racing,Electronic Arts,0.23,0.0,0.0,0.02,0.25,,
6656.0,Madagascar: Escape 2 Africa,X360,2008.0,Action,Activision,0.12,0.1,0.0,0.03,0.25,,
6685.0,Don King Presents: Prizefighter,X360,2008.0,Sports,Take-Two Interactive,0.14,0.08,0.0,0.02,0.25,,
6710.0,Bolt,X360,2008.0,Adventure,Disney Interactive Studios,0.18,0.05,0.0,0.02,0.25,,
6792.0,Command & Conquer 3: Kane's Wrath,X360,2008.0,Strategy,Electronic Arts,0.16,0.06,0.0,0.02,0.24,,
7121.0,AC/DC LIVE: Rock Band Track Pack,X360,2008.0,Misc,MTV Games,0.21,0.0,0.0,0.02,0.23,,
7265.0,NCAA Basketball 09,X360,2008.0,Sports,Electronic Arts,0.2,0.0,0.0,0.02,0.22,,
7422.0,SBK Superbike World Championship,X360,2008.0,Racing,Black Bean Games,0.06,0.14,0.0,0.01,0.21,,
7530.0,Dark Messiah of Might and Magic Elements,X360,2008.0,Role-Playing,Ubisoft,0.16,0.02,0.01,0.02,0.2,,
7676.0,Record of Agarest War,X360,2008.0,Role-Playing,Compile Heart,0.18,0.0,0.01,0.01,0.2,,
7677.0,Baja: Edge of Control,X360,2008.0,Racing,THQ,0.12,0.06,0.0,0.02,0.2,,
7681.0,High School Musical 3: Senior Year DANCE!,X360,2008.0,Misc,Disney Interactive Studios,0.18,0.0,0.0,0.01,0.2,,
7750.0,Conflict: Denied Ops,X360,2008.0,Shooter,Eidos Interactive,0.08,0.09,0.0,0.02,0.19,,
7757.0,Dynasty Warriors: Gundam 2,X360,2008.0,Action,Namco Bandai Games,0.07,0.03,0.08,0.01,0.19,,
7807.0,FaceBreaker,X360,2008.0,Fighting,Electronic Arts,0.15,0.02,0.0,0.02,0.19,,
7993.0,NBA Ballers: Chosen One,X360,2008.0,Sports,Midway Games,0.17,0.0,0.0,0.01,0.19,,
8016.0,Rock Band Track Pack Volume 2,X360,2008.0,Misc,MTV Games,0.16,0.01,0.0,0.01,0.18,,
8070.0,The Chronicles of Narnia: Prince Caspian,X360,2008.0,Action,Disney Interactive Studios,0.16,0.01,0.0,0.01,0.18,,
8264.0,NHL 2K9,X360,2008.0,Sports,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,,
8317.0,The Rise of the Argonauts,X360,2008.0,Role-Playing,Codemasters,0.03,0.12,0.0,0.01,0.17,,
8899.0,Armored Core: For Answer,X360,2008.0,Simulation,Ubisoft,0.06,0.01,0.07,0.01,0.15,,
9398.0,History Civil War: Secret Missions,X360,2008.0,Shooter,Activision,0.12,0.0,0.0,0.01,0.13,,
9423.0,Destroy All Humans! Path of the Furon,X360,2008.0,Action,THQ,0.08,0.04,0.0,0.01,0.13,,
9433.0,Cabela's Dangerous Hunts 2009,X360,2008.0,Sports,Activision,0.12,0.0,0.0,0.01,0.13,,
9676.0,SCORE International Baja 1000: The Official Game,X360,2008.0,Racing,Activision,0.11,0.01,0.0,0.01,0.12,,
9779.0,NPPL: Championship Paintball 2009,X360,2008.0,Shooter,Activision Value,0.1,0.01,0.0,0.01,0.12,,
9829.0,Grand Theft Auto: San Andreas,X360,2008.0,Action,Take-Two Interactive,0.08,0.03,0.0,0.01,0.12,,
9925.0,Raiden IV,X360,2008.0,Shooter,Moss,0.1,0.0,0.01,0.01,0.12,,
10008.0,Warhammer: Battle March,X360,2008.0,Strategy,Deep Silver,0.09,0.02,0.0,0.01,0.11,,
10050.0,NFL Head Coach 09,X360,2008.0,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.11,,
10165.0,Space Chimps,X360,2008.0,Platform,Brash Entertainment,0.1,0.0,0.0,0.01,0.11,,
10166.0,The Spiderwick Chronicles,X360,2008.0,Action,Vivendi Games,0.09,0.01,0.0,0.01,0.11,,
10199.0,Karaoke Revolution Presents American Idol Encore,X360,2008.0,Misc,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,,
10307.0,Hellboy: The Science of Evil,X360,2008.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,,
10461.0,Universe at War: Earth Assault,X360,2008.0,Action,Sega,0.09,0.01,0.0,0.01,0.1,,
10511.0,Blitz: The League II,X360,2008.0,Sports,Midway Games,0.08,0.01,0.0,0.01,0.1,,
10610.0,NFL Tour,X360,2008.0,Sports,Electronic Arts,0.09,0.0,0.0,0.01,0.1,,
10878.0,Raiden Fighters Aces,X360,2008.0,Shooter,Valcon Games,0.06,0.03,0.0,0.01,0.09,,
11070.0,Supreme Commander,X360,2008.0,Strategy,505 Games,0.07,0.01,0.0,0.01,0.09,,
11103.0,Karaoke Revolution Presents American Idol Encore 2,X360,2008.0,Misc,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09,,
11168.0,Battle Fantasia,X360,2008.0,Fighting,505 Games,0.07,0.0,0.01,0.01,0.09,,
11749.0,Winter Sports 2: The Next Challenge,X360,2008.0,Sports,RTL,0.06,0.01,0.0,0.01,0.07,,
11798.0,The Idolm@ster: Live for You!,X360,2008.0,Misc,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,,
12605.0,Jumper: Griffin's Story,X360,2008.0,Action,Eidos Interactive,0.05,0.0,0.0,0.0,0.06,,
12642.0,Warriors Orochi 2,X360,2008.0,Action,Tecmo Koei,0.04,0.0,0.01,0.0,0.06,,
12821.0,Hail to the Chimp,X360,2008.0,Misc,Gamecock,0.05,0.0,0.0,0.0,0.06,,
13261.0,Secret Service,X360,2008.0,Action,Activision Value,0.04,0.0,0.0,0.0,0.05,,
13266.0,Deadliest Catch: Alaskan Storm,X360,2008.0,Sports,Navarre Corp,0.04,0.0,0.0,0.0,0.05,,
13371.0,Rapala Fishing Frenzy 2009,X360,2008.0,Sports,Activision,0.04,0.0,0.0,0.0,0.05,,
14240.0,Summer Athletics: The Ultimate Challenge,X360,2008.0,Sports,DTP Entertainment,0.02,0.01,0.0,0.0,0.03,,
14258.0,Crash Time: Autobahn Pusuit,X360,2008.0,Racing,RTL,0.03,0.0,0.0,0.0,0.03,,
14399.0,Otomedius Gorgeous,X360,2008.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,,
14772.0,Clannad,X360,2008.0,Adventure,Prototype,0.0,0.0,0.03,0.0,0.03,,
16056.0,Banjo-Kazooie,X360,2008.0,Platform,Microsoft Game Studios,0.0,0.01,0.0,0.0,0.01,,
37.0,Call of Duty: Modern Warfare 2,X360,2009.0,Shooter,Activision,8.52,3.63,0.08,1.29,13.51,,
134.0,Halo 3: ODST,X360,2009.0,Shooter,Microsoft Game Studios,4.34,1.35,0.06,0.61,6.36,,
161.0,Forza Motorsport 3,X360,2009.0,Racing,Microsoft Game Studios,2.99,1.92,0.1,0.51,5.51,,
177.0,Assassin's Creed II,X360,2009.0,Action,Ubisoft,3.1,1.56,0.08,0.51,5.27,,
302.0,Left 4 Dead 2,X360,2009.0,Shooter,Electronic Arts,2.67,0.89,0.05,0.37,3.99,,
372.0,Resident Evil 5,X360,2009.0,Action,Capcom,2.11,0.94,0.12,0.34,3.51,,
376.0,Batman: Arkham Asylum,X360,2009.0,Action,Eidos Interactive,2.2,0.97,0.02,0.31,3.5,,
385.0,Borderlands,X360,2009.0,Shooter,Take-Two Interactive,2.39,0.73,0.03,0.29,3.44,,
484.0,Street Fighter IV,X360,2009.0,Fighting,Capcom,1.82,0.71,0.15,0.26,2.95,,
517.0,Madden NFL 10,X360,2009.0,Sports,Electronic Arts,2.52,0.09,0.0,0.22,2.83,,
579.0,Halo Wars,X360,2009.0,Strategy,Microsoft Game Studios,1.53,0.82,0.04,0.24,2.63,,
584.0,FIFA Soccer 10,X360,2009.0,Sports,Electronic Arts,0.59,1.79,0.01,0.23,2.62,,
595.0,Ghostbusters: The Video Game (DS Version),X360,2009.0,Action,Take-Two Interactive,1.04,1.24,0.03,0.27,2.58,,
600.0,Dragon Age: Origins,X360,2009.0,Role-Playing,Electronic Arts,1.76,0.56,0.03,0.22,2.57,,
812.0,UFC 2009 Undisputed,X360,2009.0,Fighting,THQ,1.48,0.39,0.0,0.19,2.07,,
897.0,Need for Speed: Shift,X360,2009.0,Racing,Electronic Arts,0.73,0.97,0.01,0.22,1.92,,
1350.0,Sonic's Ultimate Genesis Collection,X360,2009.0,Misc,Sega,0.85,0.46,0.0,0.13,1.43,,
1370.0,Fight Night Round 4,X360,2009.0,Fighting,Electronic Arts,0.95,0.34,0.0,0.13,1.41,,
1503.0,The Beatles: Rock Band,X360,2009.0,Misc,MTV Games,0.97,0.23,0.0,0.11,1.31,,
1504.0,Tekken 6,X360,2009.0,Fighting,Namco Bandai Games,0.71,0.42,0.05,0.13,1.31,,
1505.0,[Prototype],X360,2009.0,Action,Activision,0.84,0.35,0.0,0.12,1.31,,
1800.0,Guitar Hero 5,X360,2009.0,Misc,Activision,0.65,0.37,0.0,0.11,1.14,,
1876.0,Skate 2,X360,2009.0,Sports,Electronic Arts,0.82,0.17,0.01,0.09,1.09,,
1957.0,DJ Hero,X360,2009.0,Misc,Activision,0.56,0.4,0.0,0.11,1.06,,
1983.0,WWE SmackDown vs. Raw 2010,X360,2009.0,Fighting,THQ,0.56,0.38,0.01,0.11,1.05,,
2005.0,LEGO Indiana Jones 2: The Adventure Continues,X360,2009.0,Action,Activision,0.62,0.33,0.0,0.09,1.04,,
2127.0,Brutal Legend,X360,2009.0,Action,Electronic Arts,0.62,0.27,0.0,0.09,0.98,,
2134.0,NBA 2K10,X360,2009.0,Sports,Take-Two Interactive,0.88,0.02,0.0,0.08,0.97,,
2208.0,Bayonetta,X360,2009.0,Action,Sega,0.51,0.26,0.09,0.08,0.94,,
2212.0,NCAA Football 10,X360,2009.0,Sports,Electronic Arts,0.87,0.0,0.0,0.07,0.94,,
2221.0,Operation Flashpoint: Dragon Rising,X360,2009.0,Shooter,Codemasters,0.36,0.45,0.02,0.1,0.93,,
2289.0,Marvel: Ultimate Alliance 2,X360,2009.0,Role-Playing,Activision,0.68,0.15,0.0,0.08,0.91,,
2383.0,Red Faction: Guerrilla,X360,2009.0,Shooter,THQ,0.48,0.29,0.01,0.09,0.87,,
2547.0,Pro Evolution Soccer 2010,X360,2009.0,Sports,Konami Digital Entertainment,0.12,0.58,0.03,0.08,0.81,,
2553.0,DiRT 2,X360,2009.0,Racing,Codemasters,0.32,0.4,0.0,0.09,0.81,,
2562.0,Guitar Hero: Metallica,X360,2009.0,Misc,Activision,0.52,0.21,0.0,0.07,0.81,,
2591.0,Band Hero,X360,2009.0,Misc,Activision,0.51,0.22,0.0,0.07,0.8,,
2596.0,The Godfather II,X360,2009.0,Action,Electronic Arts,0.47,0.24,0.01,0.08,0.79,,
2613.0,Star Ocean: The Last Hope,X360,2009.0,Role-Playing,Square Enix,0.32,0.2,0.21,0.06,0.79,,
2658.0,Avatar: The Game,X360,2009.0,Action,Ubisoft,0.34,0.35,0.0,0.08,0.78,,
2821.0,MX vs. ATV Reflex,X360,2009.0,Racing,THQ,0.52,0.15,0.0,0.06,0.73,,
2945.0,X-Men Origins: Wolverine - Uncaged Edition,X360,2009.0,Action,Activision,0.42,0.21,0.0,0.06,0.69,,
3065.0,NHL 10,X360,2009.0,Sports,Electronic Arts,0.51,0.1,0.0,0.06,0.66,,
3114.0,Tiger Woods PGA Tour 10,X360,2009.0,Sports,Electronic Arts,0.39,0.2,0.0,0.06,0.65,,
3162.0,The Lord of the Rings: Conquest,X360,2009.0,Action,Electronic Arts,0.37,0.21,0.0,0.06,0.64,,
3195.0,Ghostbusters: The Video Game,X360,2009.0,Action,Atari,0.43,0.14,0.0,0.06,0.63,,
3218.0,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",X360,2009.0,Shooter,Activision,0.34,0.23,0.0,0.06,0.63,,
3298.0,Tony Hawk: RIDE,X360,2009.0,Sports,Activision,0.46,0.1,0.0,0.05,0.61,,
3316.0,Major League Baseball 2K9,X360,2009.0,Sports,Spike,0.56,0.0,0.0,0.05,0.61,,
3334.0,Call of Juarez: Bound in Blood,X360,2009.0,Shooter,Ubisoft,0.3,0.24,0.0,0.06,0.61,,
3461.0,Tom Clancy's HAWX,X360,2009.0,Action,Ubisoft,0.31,0.19,0.02,0.06,0.58,,
3556.0,LEGO Rock Band,X360,2009.0,Misc,Warner Bros. Interactive Entertainment,0.4,0.12,0.0,0.05,0.57,,
3584.0,Wolfenstein,X360,2009.0,Shooter,Activision,0.28,0.22,0.0,0.06,0.56,,
3600.0,Lips: Number One Hits,X360,2009.0,Misc,Microsoft Game Studios,0.15,0.35,0.0,0.07,0.56,,
3699.0,Sacred 2: Fallen Angel,X360,2009.0,Role-Playing,Deep Silver,0.29,0.17,0.04,0.05,0.54,,
3804.0,F.E.A.R. 2: Project Origin,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.32,0.15,0.0,0.05,0.53,,
3851.0,IL-2 Sturmovik: Birds of Prey,X360,2009.0,Simulation,505 Games,0.23,0.24,0.0,0.05,0.52,,
3893.0,The Saboteur,X360,2009.0,Action,Electronic Arts,0.26,0.21,0.0,0.05,0.51,,
3907.0,Dragon Ball: Raging Blast,X360,2009.0,Fighting,Namco Bandai Games,0.36,0.09,0.02,0.04,0.51,,
4294.0,Vin Diesel: Wheelman,X360,2009.0,Racing,Ubisoft,0.24,0.17,0.0,0.05,0.46,,
4387.0,NBA Live 10,X360,2009.0,Sports,Electronic Arts,0.4,0.02,0.0,0.03,0.45,,
4582.0,Guitar Hero: Smash Hits,X360,2009.0,Misc,Activision,0.23,0.15,0.0,0.04,0.42,,
4839.0,Star Wars The Clone Wars: Republic Heroes,X360,2009.0,Action,LucasArts,0.18,0.17,0.0,0.04,0.4,,
4853.0,Legends of WrestleMania,X360,2009.0,Fighting,THQ,0.2,0.16,0.0,0.04,0.4,,
5095.0,Trivial Pursuit,X360,2009.0,Misc,Electronic Arts,0.12,0.21,0.0,0.04,0.37,,
5139.0,Wanted: Weapons of Fate,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.17,0.15,0.0,0.04,0.37,,
5190.0,BlazBlue: Calamity Trigger,X360,2009.0,Fighting,PQube,0.21,0.08,0.04,0.03,0.36,,
5287.0,Terminator Salvation,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.13,0.18,0.0,0.04,0.35,,
5443.0,Ninja Blade,X360,2009.0,Action,Microsoft Game Studios,0.14,0.14,0.02,0.03,0.33,,
5458.0,Virtua Tennis 2009,X360,2009.0,Sports,Sega,0.12,0.18,0.0,0.03,0.33,,
5513.0,Battlestations: Pacific,X360,2009.0,Strategy,Eidos Interactive,0.17,0.12,0.01,0.03,0.33,,
5577.0,Overlord II,X360,2009.0,Action,Codemasters,0.15,0.14,0.0,0.03,0.32,,
5592.0,NCAA Basketball 10,X360,2009.0,Sports,Electronic Arts,0.3,0.0,0.0,0.02,0.32,,
5654.0,Harry Potter and the Half-Blood Prince,X360,2009.0,Action,Electronic Arts,0.17,0.12,0.0,0.03,0.32,,
5703.0,Fuel,X360,2009.0,Racing,Codemasters,0.09,0.19,0.0,0.04,0.31,,
5823.0,Magna Carta 2,X360,2009.0,Role-Playing,Banpresto,0.13,0.08,0.07,0.02,0.3,,
5942.0,Guitar Hero: Van Halen,X360,2009.0,Misc,Activision,0.16,0.1,0.0,0.03,0.3,,
5964.0,Mini Ninjas,X360,2009.0,Action,Eidos Interactive,0.12,0.14,0.0,0.03,0.29,,
5969.0,The Chronicles of Riddick: Assault on Dark Athena,X360,2009.0,Shooter,Atari,0.16,0.1,0.0,0.03,0.29,,
5982.0,Up,X360,2009.0,Action,THQ,0.2,0.07,0.0,0.03,0.29,,
6084.0,SAW,X360,2009.0,Action,Konami Digital Entertainment,0.13,0.12,0.0,0.03,0.29,,
6111.0,DeathSmiles,X360,2009.0,Shooter,Rising Star Games,0.15,0.06,0.05,0.02,0.28,,
6192.0,Bionic Commando,X360,2009.0,Platform,Capcom,0.12,0.12,0.01,0.03,0.28,,
6377.0,Section 8,X360,2009.0,Shooter,SouthPeak Games,0.15,0.09,0.0,0.03,0.27,,
6380.0,Final Fantasy XI: Ultimate Collection,X360,2009.0,Role-Playing,Square Enix,0.25,0.0,0.0,0.02,0.27,,
6416.0,Cabela's Big Game Hunter 2010,X360,2009.0,Sports,Activision Value,0.25,0.0,0.0,0.02,0.27,,
6670.0,SpongeBob's Truth or Square (US sales),X360,2009.0,Action,THQ,0.25,0.0,0.0,0.0,0.25,,
6743.0,Dreamworks Madagascar Kartz,X360,2009.0,Racing,Activision,0.14,0.09,0.0,0.02,0.25,,
